country_release,language,filming_location,year_release,director_gender,director_country,director_year_birth,company_city,founded,company_type,actor_education,actor_gender,actor_nationality,roletype,actor_year_birth
AUSTRALIA,ENGLISH,CANADA,0.855,M,USA,0.84,LOS_ANGELES,0.222,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,ENGLISH,PROFESSOR,0.492
AUSTRALIA,ENGLISH,CANADA,0.855,M,USA,0.84,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,AUSTRALIAN,MUTANT,0.725
AUSTRALIA,ENGLISH,CANADA,0.855,M,USA,0.84,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,WIZARD,0.483
UK,MULTILINGUAL,CANADA,0.895,M,USA,0.84,LOS_ANGELES,0.222,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,ENGLISH,PROFESSOR,0.492
UK,MULTILINGUAL,CANADA,0.895,M,USA,0.84,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,AUSTRALIAN,MUTANT,0.725
UK,MULTILINGUAL,CANADA,0.895,M,USA,0.84,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,WIZARD,0.483
UK,MULTILINGUAL,CANADA,0.895,M,USA,0.84,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,BOND_GIRL,0.708
FRANCE,ENGLISH,CANADA,0.934,M,USA,0.883,LOS_ANGELES,0.222,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,ENGLISH,PROFESSOR,0.492
FRANCE,ENGLISH,CANADA,0.934,M,USA,0.883,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,AUSTRALIAN,MUTANT,0.725
FRANCE,ENGLISH,CANADA,0.934,M,USA,0.883,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,BOND_GIRL,0.708
AUSTRALIA,ENGLISH,AUSTRALIA,0.974,M,SOUTH_AFRICA,0.819,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,AUSTRALIAN,MUTANT,0.725
AUSTRALIA,ENGLISH,AUSTRALIA,0.974,M,SOUTH_AFRICA,0.819,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,MUTANT,0.717
AUSTRALIA,ENGLISH,AUSTRALIA,0.974,M,SOUTH_AFRICA,0.819,LOS_ANGELES,0.222,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,CANADIAN,MUTANT,0.792
ITALY,MULTILINGUAL,USA,0.618,M,ENGLAND,0.543,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,PROFESSOR,0.508
ITALY,MULTILINGUAL,USA,0.618,M,ENGLAND,0.543,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,DUTCH,REPLICANT,0.525
ITALY,MULTILINGUAL,USA,0.618,M,ENGLAND,0.543,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,REPLICANT,0.65
USA,ENGLISH,TUNISIA,0.553,M,ENGLAND,0.543,SAN_FRANCISCO,0.596,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,PILOT,0.583
USA,ENGLISH,TUNISIA,0.553,M,ENGLAND,0.543,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,PROFESSOR,0.508
USA,ENGLISH,TUNISIA,0.553,M,ENGLAND,0.543,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,PRINCESS,0.625
USA,ENGLISH,USA,0.592,M,USA,0.394,SAN_FRANCISCO,0.596,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,PILOT,0.583
USA,ENGLISH,USA,0.592,M,USA,0.394,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,PROFESSOR,0.508
USA,ENGLISH,USA,0.592,M,USA,0.394,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,PRINCESS,0.625
USA,BILINGUAL,USA,0.645,M,CANADA,0.723,LONDON,0.556,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AUSTRIAN,CYBORG,0.55
USA,BILINGUAL,USA,0.645,M,CANADA,0.723,LONDON,0.556,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,MOTHER,0.625
USA,BILINGUAL,USA,0.645,M,CANADA,0.723,LONDON,0.556,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SOLDIER,0.625
USA,BILINGUAL,USA,0.737,M,CANADA,0.723,BEVERLY_HILLS,0.646,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AUSTRIAN,CYBORG,0.55
USA,BILINGUAL,USA,0.737,M,CANADA,0.723,BEVERLY_HILLS,0.646,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,MOTHER,0.625
USA,BILINGUAL,USA,0.737,M,CANADA,0.723,BEVERLY_HILLS,0.646,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CYBORG,0.642
USA,BILINGUAL,USA,0.895,M,USA,0.798,BEVERLY_HILLS,0.909,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AUSTRIAN,CYBORG,0.55
USA,BILINGUAL,USA,0.895,M,USA,0.798,BEVERLY_HILLS,0.909,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,AMERICAN,CYBORG,0.817
USA,ENGLISH,USA,0.632,M,WALES,0.553,SAN_FRANCISCO,0.596,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,PILOT,0.583
USA,ENGLISH,USA,0.632,M,WALES,0.553,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,PROFESSOR,0.508
USA,ENGLISH,USA,0.632,M,WALES,0.553,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,PRINCESS,0.625
USA,ENGLISH,USA,0.934,M,ENGLAND,0.617,BURBANK,0.727,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,AGENT,0.608
USA,ENGLISH,USA,0.934,M,ENGLAND,0.617,BURBANK,0.727,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.65
USA,ENGLISH,USA,0.934,M,ENGLAND,0.617,BURBANK,0.727,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,GIRLFRIEND,0.783
USA,ENGLISH,USA,0.934,M,ENGLAND,0.617,BURBANK,0.727,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,SOLDIER,0.725
USA,ENGLISH,USA,0.632,M,ENGLAND,0.564,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,CON_ARTIST,0.675
USA,ENGLISH,USA,0.632,M,ENGLAND,0.564,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.675
USA,BILINGUAL,USA,0.737,M,CANADA,0.723,BEVERLY_HILLS,0.646,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AUSTRIAN,CYBORG,0.55
USA,BILINGUAL,USA,0.737,M,CANADA,0.723,BEVERLY_HILLS,0.646,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,MOTHER,0.625
USA,BILINGUAL,USA,0.737,M,CANADA,0.723,BEVERLY_HILLS,0.646,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SON,0.8
USA,ENGLISH,NAMIBIA,0.684,M,ENGLAND,0.617,SAN_FRANCISCO,0.707,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,WARRIOR,0.592
USA,ENGLISH,USA,0.868,M,USA,0.947,BURBANK,0.657,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,COWBOY,0.825
USA,ENGLISH,USA,0.868,M,USA,0.947,BURBANK,0.657,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,FATHER,0.55
USA,ENGLISH,USA,0.868,M,USA,0.947,BURBANK,0.657,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,RELATIVE,0.8
USA,ENGLISH,USA,0.868,M,USA,0.947,BURBANK,0.657,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.592
USA,ENGLISH,USA,0.868,M,USA,0.947,BURBANK,0.657,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,WARRIOR,0.592
USA,ENGLISH,USA,0.803,M,GERMANY,0.734,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,LAWYER,0.725
USA,ENGLISH,USA,0.803,M,GERMANY,0.734,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,PRESIDENT,0.6
USA,ENGLISH,USA,0.803,M,GERMANY,0.734,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.592
USA,ENGLISH,USA,0.803,M,GERMANY,0.734,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.592
USA,BILINGUAL,USA,0.763,M,USA,0.638,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,IRISH,DOCTOR,0.55
USA,BILINGUAL,USA,0.763,M,USA,0.638,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,POLICE_OFFICER,0.717
USA,BILINGUAL,USA,0.763,M,USA,0.638,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.592
USA,BILINGUAL,USA,0.763,M,USA,0.638,LOS_ANGELES,0,FILM_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,MASTER_JEDI,0.558
COLOMBIA,MULTILINGUAL,USA,0.961,M,FRANCE,0.926,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,MURDERER,0.733
COLOMBIA,MULTILINGUAL,USA,0.961,M,FRANCE,0.926,LOS_ANGELES,0,FILM_DISTRIBUTION,INCOMP-SCNDRY,FEMALE,AMERICAN,SCIENTIST,0.8
COLOMBIA,MULTILINGUAL,USA,0.961,M,FRANCE,0.926,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,AMERICAN,GENERAL,0.575
COLOMBIA,MULTILINGUAL,USA,0.961,M,FRANCE,0.926,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,ENGLISH,CRIMINAL,0.667
USA,MULTILINGUAL,USA,0.829,M,GERMANY,0.734,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,BUSINESSMAN,0.675
USA,MULTILINGUAL,USA,0.829,M,GERMANY,0.734,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,FRENCH,DETECTIVE,0.558
USA,MULTILINGUAL,USA,0.829,M,GERMANY,0.734,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,VILLAIN,0.692
UK,BILINGUAL,USA,0.974,M,CANADA,0.723,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,SOLDIER,0.792
UK,BILINGUAL,USA,0.974,M,CANADA,0.723,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,CREW_OFFICER,0.567
UK,BILINGUAL,USA,0.974,M,CANADA,0.723,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,GENERAL,0.592
UK,BILINGUAL,USA,0.974,M,CANADA,0.723,LOS_ANGELES,0.222,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,AMERICAN,CRIMINAL,0.808
UK,BILINGUAL,USA,0.974,M,CANADA,0.723,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,BUSINESSMAN,0.775
AUSTRALIA,BILINGUAL,USA,0.947,M,USA,0.84,BURBANK,0.828,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,STUDENT,0.875
AUSTRALIA,BILINGUAL,USA,0.947,M,USA,0.84,BURBANK,0.828,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.875
AUSTRALIA,BILINGUAL,USA,0.947,M,USA,0.84,BURBANK,0.828,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,ARMY_OFFICER,0.758
AUSTRALIA,BILINGUAL,USA,0.947,M,USA,0.84,BURBANK,0.828,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SERGEANT,0.808
AUSTRALIA,BILINGUAL,USA,0.947,M,USA,0.84,BURBANK,0.828,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,AGENT,0.633
IRELAND,BILINGUAL,USA,0.974,M,USA,0.84,BURBANK,0.828,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,STUDENT,0.875
IRELAND,BILINGUAL,USA,0.974,M,USA,0.84,BURBANK,0.828,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.875
IRELAND,BILINGUAL,USA,0.974,M,USA,0.84,BURBANK,0.828,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,ARMY_OFFICER,0.758
IRELAND,BILINGUAL,USA,0.974,M,USA,0.84,BURBANK,0.828,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SERGEANT,0.808
IRELAND,BILINGUAL,USA,0.974,M,USA,0.84,BURBANK,0.828,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,AGENT,0.633
USA,BILINGUAL,USA,0.829,M,USA,0.84,BURBANK,0.727,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,DETECTIVE,0.617
USA,BILINGUAL,USA,0.829,M,USA,0.84,BURBANK,0.727,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,AMERICAN,SCIENTIST,0.8
USA,BILINGUAL,USA,0.829,M,USA,0.84,BURBANK,0.727,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,SOLDIER,0.758
USA,BILINGUAL,USA,0.829,M,USA,0.84,BURBANK,0.727,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,PILOT,0.725
USA,BILINGUAL,USA,0.829,M,USA,0.84,BURBANK,0.727,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.65
RUSSIA,ENGLISH,CAMBODIA,1,M,USA,0.84,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,STUDENT,0.875
RUSSIA,ENGLISH,CAMBODIA,1,M,USA,0.84,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,ARMY_OFFICER,0.758
RUSSIA,ENGLISH,CAMBODIA,1,M,USA,0.84,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,SERGEANT,0.808
RUSSIA,ENGLISH,CAMBODIA,1,M,USA,0.84,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,AGENT,0.633
USA,ENGLISH,USA,0.974,M,USA,0.851,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,COMMANDER,0.8
USA,ENGLISH,USA,0.974,M,USA,0.851,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,ENGLISH,CREW_OFFICER,0.742
USA,ENGLISH,USA,0.974,M,USA,0.851,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,CREW_OFFICER,0.825
USA,ENGLISH,USA,0.974,M,USA,0.851,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,FIANCEE,0.75
USA,ENGLISH,USA,1,M,ENGLAND,0.904,BEVERLY_HILLS,1,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,COWBOY,0.825
USA,ENGLISH,USA,1,M,ENGLAND,0.904,BEVERLY_HILLS,1,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,WIFE,0.792
USA,ENGLISH,USA,1,M,ENGLAND,0.904,BEVERLY_HILLS,1,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,SCIENTIST,0.767
USA,BILINGUAL,ENGLAND,0.974,M,ENGLAND,0.904,CULVER_CITY,0.758,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,MURDERER,0.725
USA,BILINGUAL,ENGLAND,0.974,M,ENGLAND,0.904,CULVER_CITY,0.758,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,LAWYER,0.65
USA,BILINGUAL,MEXICO,0.974,M,USA,0.798,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,WELSH,DETECTIVE,0.775
USA,BILINGUAL,MEXICO,0.974,M,USA,0.798,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,SOLDIER,0.792
USA,BILINGUAL,MEXICO,0.974,M,USA,0.798,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,ENGLISH,DOCTOR,0.708
USA,ENGLISH,USA,0.974,M,USA,0.926,SANTA_MONICA,0.838,FILM_PRODUCTION,HIGHER,MALE,SCOTISH,CONVICT,0.733
USA,ENGLISH,USA,0.974,M,USA,0.926,SANTA_MONICA,0.838,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,AMERICAN,MOTHER,0.775
USA,ENGLISH,USA,0.974,M,USA,0.926,SANTA_MONICA,0.838,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,VILLAIN,0.75
FRANCE,MULTILINGUAL,ENGLAND,0.816,M,FRANCE,0.777,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,DETECTIVE,0.617
FRANCE,MULTILINGUAL,ENGLAND,0.816,M,FRANCE,0.777,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,VILLAIN,0.642
FRANCE,MULTILINGUAL,ENGLAND,0.816,M,FRANCE,0.777,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,UKRAINIAN,SURVIVOR,0.783
USA,ENGLISH,USA,0.539,M,ENGLAND,0.362,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,ENGLISH,AGENT,0.508
USA,ENGLISH,USA,0.539,M,ENGLAND,0.362,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,FRIEND,0.467
USA,ENGLISH,USA,0.539,M,ENGLAND,0.362,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,ENGLISH,NURSE,0.592
CANADA,ENGLISH,TUNISIA,0.842,M,USA,0.617,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,MALE,IRISH,GOD,0.592
CANADA,ENGLISH,TUNISIA,0.842,M,USA,0.617,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,MALE,SCOTISH,JEDI,0.75
CANADA,ENGLISH,TUNISIA,0.842,M,USA,0.617,SAN_FRANCISCO,0.596,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,QUEEN,0.833
ARUBA,ENGLISH,TUNISIA,0.882,M,USA,0.617,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,MALE,SCOTISH,JEDI,0.75
ARUBA,ENGLISH,TUNISIA,0.882,M,USA,0.617,SAN_FRANCISCO,0.596,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,QUEEN,0.833
ARUBA,ENGLISH,TUNISIA,0.882,M,USA,0.617,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,MALE,CANADIAN,JEDI,0.833
ARUBA,ENGLISH,TUNISIA,0.882,M,USA,0.617,SAN_FRANCISCO,0.596,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,MASTER_JEDI,0.558
FRANCE,ENGLISH,TUNISIA,0.921,M,USA,0.617,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,MALE,SCOTISH,JEDI,0.75
FRANCE,ENGLISH,TUNISIA,0.921,M,USA,0.617,SAN_FRANCISCO,0.596,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,QUEEN,0.833
FRANCE,ENGLISH,TUNISIA,0.921,M,USA,0.617,SAN_FRANCISCO,0.596,FILM_PRODUCTION,COMP-SCNDRY,MALE,CANADIAN,JEDI,0.833
FRANCE,ENGLISH,TUNISIA,0.921,M,USA,0.617,SAN_FRANCISCO,0.596,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,MASTER_JEDI,0.558
JAPAN,ENGLISH,CANADA,0.855,M,CANADA,0.628,LOS_ANGELES,0.121,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AUSTRIAN,CYBORG,0.55
JAPAN,ENGLISH,CANADA,0.855,M,CANADA,0.628,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,FRIEND,0.742
JAPAN,ENGLISH,CANADA,0.855,M,CANADA,0.628,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,VILLAIN,0.658
JAPAN,ENGLISH,CANADA,0.855,M,CANADA,0.628,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,ARMY_OFFICER,0.417
USA,ENGLISH,USA,0.684,M,NETHERLANDS,0.553,SANTA_MONICA,0.434,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CYBORG,0.55
USA,ENGLISH,USA,0.684,M,NETHERLANDS,0.553,SANTA_MONICA,0.434,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ARMY_OFFICER,0.575
USA,ENGLISH,USA,0.684,M,NETHERLANDS,0.553,SANTA_MONICA,0.434,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.517
USA,ENGLISH,USA,0.684,M,NETHERLANDS,0.553,SANTA_MONICA,0.434,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.617
USA,ENGLISH,USA,0.724,M,NETHERLANDS,0.553,SANTA_MONICA,0.434,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CYBORG,0.55
USA,ENGLISH,USA,0.724,M,NETHERLANDS,0.553,SANTA_MONICA,0.434,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ARMY_OFFICER,0.575
USA,ENGLISH,USA,0.724,M,NETHERLANDS,0.553,SANTA_MONICA,0.434,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AUSTRALIAN,DOCTOR,0.575
USA,ENGLISH,USA,0.816,M,NETHERLANDS,0.553,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARMY_OFFICER,0.725
USA,ENGLISH,USA,0.816,M,NETHERLANDS,0.553,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,ASSASSIN,0.725
USA,ENGLISH,USA,0.816,M,NETHERLANDS,0.553,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,ARMY_OFFICER,0.75
USA,ENGLISH,USA,0.776,M,GERMANY,0.734,BEVERLY_HILLS,0.646,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.583
USA,ENGLISH,USA,0.776,M,GERMANY,0.734,BEVERLY_HILLS,0.646,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,DOCTOR,0.658
USA,ENGLISH,USA,0.776,M,GERMANY,0.734,BEVERLY_HILLS,0.646,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.758
USA,ENGLISH,USA,0.776,M,GERMANY,0.734,BEVERLY_HILLS,0.646,FILM_PRODUCTION,COMP-SCNDRY,MALE,BENIN,SLAVE,0.692
AUSTRALIA,ENGLISH,AUSTRALIA,0.579,M,AUSTRALIA,0.628,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,POLICE_OFFICER,0.625
AUSTRALIA,ENGLISH,AUSTRALIA,0.579,M,AUSTRALIA,0.628,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AUSTRALIAN,WIFE,0.633
AUSTRALIA,ENGLISH,AUSTRALIA,0.579,M,AUSTRALIA,0.628,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AUSTRALIAN,POLICE_OFFICER,0.583
AUSTRALIA,ENGLISH,AUSTRALIA,0.605,M,AUSTRALIA,0.628,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,POLICE_OFFICER,0.625
AUSTRALIA,ENGLISH,AUSTRALIA,0.605,M,AUSTRALIA,0.628,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,NEW_ZEALANDER,ARMY_OFFICER,0.533
AUSTRALIA,ENGLISH,AUSTRALIA,0.605,M,AUSTRALIA,0.628,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AUSTRALIAN,WARRIOR,0.592
AUSTRALIA,ENGLISH,AUSTRALIA,0.658,M,AUSTRALIA,0.628,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,POLICE_OFFICER,0.625
AUSTRALIA,ENGLISH,AUSTRALIA,0.658,M,AUSTRALIA,0.628,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,NEW_ZEALANDER,ARMY_OFFICER,0.533
AUSTRALIA,ENGLISH,AUSTRALIA,0.658,M,AUSTRALIA,0.628,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,AMERICAN,WARRIOR,0.483
USA,ENGLISH,USA,0.829,M,ENGLAND,0.84,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.583
USA,ENGLISH,USA,0.829,M,ENGLAND,0.84,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,SOLDIER,0.708
USA,ENGLISH,USA,0.829,M,ENGLAND,0.84,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,DETECTIVE,0.525
JAPAN,BILINGUAL,CANADA,0.789,M,USA,0.713,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.692
JAPAN,BILINGUAL,CANADA,0.789,M,USA,0.713,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,ASSASSIN,0.725
JAPAN,BILINGUAL,CANADA,0.789,M,USA,0.713,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,SWEDISH,FRIEND,0.633
USA,ENGLISH,USA,0.882,M,USA,0.713,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,ENGLISH,DETECTIVE,0.717
